Latitude (decimal degrees):	47.313
Longitude (decimal degrees):	5.049
Elevation (m):	236
Radiation database:	PVGIS-SARAH2


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20181106:1110,7.0,181.0,0.0,26.69,15.14,3.24,0.0
20181106:1210,0.0,66.0,0.0,25.88,15.31,4.62,0.0
20181106:1310,16.0,167.0,0.0,22.34,14.6,4.97,0.0
20181106:1410,0.0,74.0,0.0,16.51,13.23,5.03,0.0
20181106:1510,13.0,63.0,0.0,8.92,11.94,4.34,0.0
20181106:1610,0.0,0.0,0.0,0.0,11.12,4.0,0.0
20181106:1710,0.0,0.0,0.0,0.0,10.55,3.66,0.0
20181106:1810,0.0,0.0,0.0,0.0,10.08,3.38,0.0
20181106:1910,0.0,0.0,0.0,0.0,9.68,3.03,0.0
20181106:2010,0.0,0.0,0.0,0.0,9.12,2.9,0.0
20181106:2110,0.0,0.0,0.0,0.0,8.56,2.9,0.0
20181106:2210,0.0,0.0,0.0,0.0,8.33,2.97,0.0
20181106:2310,0.0,0.0,0.0,0.0,7.93,2.9,0.0
20181107:0010,0.0,0.0,0.0,0.0,7.54,2.9,0.0
20181107:0110,0.0,0.0,0.0,0.0,7.3,2.97,0.0
20181107:0210,0.0,0.0,0.0,0.0,7.1,3.03,0.0
20181107:0310,0.0,0.0,0.0,0.0,7.01,3.1,0.0
20181107:0410,0.0,0.0,0.0,0.0,7.07,3.45,0.0
20181107:0510,0.0,0.0,0.0,0.0,7.27,3.79,0.0
20181107:0610,0.0,0.0,0.0,0.0,7.55,4.0,0.0
20181107:0710,3.0,28.29,0.0,5.06,8.7,4.41,0.0
20181107:0810,12.0,94.0,0.0,13.21,9.7,4.69,0.0
20181107:0910,0.0,97.0,0.0,19.84,10.75,4.9,0.0
20181107:1010,1.0,130.0,0.0,24.39,11.63,4.41,0.0
20181107:1110,0.0,70.0,0.0,26.4,12.18,4.34,0.0
20181107:1210,0.0,61.0,0.0,25.58,12.27,4.62,0.0
20181107:1310,0.0,70.0,0.0,22.06,12.23,4.21,0.0
20181107:1410,1.0,93.0,0.0,16.25,12.21,4.14,0.0
20181107:1510,0.0,27.0,0.0,8.69,11.52,3.72,0.0
20181107:1610,0.0,0.0,0.0,0.0,11.2,3.38,0.0
20181107:1710,0.0,0.0,0.0,0.0,10.88,3.03,0.0
20181107:1810,0.0,0.0,0.0,0.0,10.81,2.83,0.0
20181107:1910,0.0,0.0,0.0,0.0,10.32,3.24,0.0
20181107:2010,0.0,0.0,0.0,0.0,10.05,2.97,0.0
20181107:2110,0.0,0.0,0.0,0.0,9.83,2.97,0.0
20181107:2210,0.0,0.0,0.0,0.0,9.62,2.9,0.0
20181107:2310,0.0,0.0,0.0,0.0,9.26,2.83,0.0
20181108:0010,0.0,0.0,0.0,0.0,8.92,2.69,0.0
20181108:0110,0.0,0.0,0.0,0.0,8.4,2.48,0.0
20181108:0210,0.0,0.0,0.0,0.0,8.19,2.28,0.0
20181108:0310,0.0,0.0,0.0,0.0,8.13,1.93,0.0
20181108:0410,0.0,0.0,0.0,0.0,8.16,1.52,0.0
20181108:0510,0.0,0.0,0.0,0.0,7.96,1.1,0.0
20181108:0610,0.0,0.0,0.0,0.0,7.57,0.83,0.0
20181108:0710,23.0,22.48,0.0,4.81,6.91,0.9,0.0
20181108:0810,146.01,53.0,0.0,12.95,7.18,0.69,0.0
20181108:0910,253.01,69.0,0.0,19.56,9.63,1.38,0.0
20181108:1010,302.01,96.0,0.0,24.1,10.52,2.0,0.0
20181108:1110,388.01,66.0,0.0,26.1,11.34,2.21,0.0
20181108:1210,392.01,53.0,0.0,25.3,11.91,2.41,0.0
20181108:1310,117.0,166.0,0.0,21.79,12.41,2.62,0.0
20181108:1410,9.0,113.0,0.0,16.0,12.42,2.62,0.0
20181108:1510,10.0,60.0,0.0,8.46,12.15,2.48,0.0
20181108:1610,0.0,0.0,0.0,0.0,11.57,2.55,0.0
20181108:1710,0.0,0.0,0.0,0.0,10.77,2.48,0.0
20181108:1810,0.0,0.0,0.0,0.0,10.18,2.48,0.0
20181108:1910,0.0,0.0,0.0,0.0,10.18,2.48,0.0
20181108:2010,0.0,0.0,0.0,0.0,9.87,2.28,0.0
20181108:2110,0.0,0.0,0.0,0.0,9.69,2.07,0.0
20181108:2210,0.0,0.0,0.0,0.0,9.24,2.0,0.0
20181108:2310,0.0,0.0,0.0,0.0,9.12,2.0,0.0
20181109:0010,0.0,0.0,0.0,0.0,9.05,2.0,0.0
20181109:0110,0.0,0.0,0.0,0.0,8.92,1.93,0.0
20181109:0210,0.0,0.0,0.0,0.0,8.88,1.86,0.0
20181109:0310,0.0,0.0,0.0,0.0,8.46,1.72,0.0
20181109:0410,0.0,0.0,0.0,0.0,8.28,1.79,0.0
20181109:0510,0.0,0.0,0.0,0.0,8.77,2.14,0.0
20181109:0610,0.0,0.0,0.0,0.0,9.41,2.48,0.0
20181109:0710,6.0,26.48,0.0,4.56,9.7,2.83,0.0
20181109:0810,0.0,37.0,0.0,12.68,9.92,2.69,0.0
20181109:0910,13.0,142.0,0.0,19.28,10.72,2.48,0.0
20181109:1010,300.01,89.0,0.0,23.82,11.68,2.9,0.0
20181109:1110,345.01,85.0,0.0,25.81,12.7,3.31,0.0
20181109:1210,364.01,62.0,0.0,25.01,13.78,3.79,0.0
20181109:1310,309.01,55.0,0.0,21.53,14.47,3.45,0.0
20181109:1410,202.01,51.0,0.0,15.76,14.57,2.97,0.0
20181109:1510,30.0,58.0,0.0,8.24,14.09,2.34,0.0
20181109:1610,0.0,0.0,0.0,0.0,12.72,2.28,0.0
20181109:1710,0.0,0.0,0.0,0.0,11.4,2.21,0.0
20181109:1810,0.0,0.0,0.0,0.0,10.68,2.21,0.0
20181109:1910,0.0,0.0,0.0,0.0,10.23,2.83,0.0
20181109:2010,0.0,0.0,0.0,0.0,9.88,2.9,0.0
20181109:2110,0.0,0.0,0.0,0.0,9.7,2.97,0.0
20181109:2210,0.0,0.0,0.0,0.0,9.63,3.1,0.0
20181109:2310,0.0,0.0,0.0,0.0,10.14,3.38,0.0
20181110:0010,0.0,0.0,0.0,0.0,10.11,3.79,0.0
20181110:0110,0.0,0.0,0.0,0.0,10.38,4.21,0.0
20181110:0210,0.0,0.0,0.0,0.0,10.81,4.69,0.0
20181110:0310,0.0,0.0,0.0,0.0,11.3,5.24,0.0
20181110:0410,0.0,0.0,0.0,0.0,11.91,5.59,0.0
20181110:0510,0.0,0.0,0.0,0.0,12.29,5.79,0.0
20181110:0610,0.0,0.0,0.0,0.0,12.48,5.72,0.0
20181110:0710,0.0,12.0,0.0,4.32,12.47,5.24,0.0
20181110:0810,19.0,93.0,0.0,12.43,12.22,5.31,0.0
20181110:0910,0.0,47.0,0.0,19.01,12.35,5.31,0.0
20181110:1010,0.0,63.0,0.0,23.53,12.89,5.38,0.0
20181110:1110,0.0,90.0,0.0,25.52,13.25,5.52,0.0
20181110:1210,0.0,63.0,0.0,24.74,13.6,5.66,0.0
20181110:1310,0.0,51.0,0.0,21.27,13.55,5.38,0.0
20181110:1410,0.0,60.0,0.0,15.52,13.55,5.1,0.0
20181110:1510,4.0,49.0,0.0,8.02,13.43,5.1,0.0
20181110:1610,0.0,0.0,0.0,0.0,12.65,4.9,0.0
20181110:1710,0.0,0.0,0.0,0.0,12.31,4.62,0.0
20181110:1810,0.0,0.0,0.0,0.0,12.02,4.28,0.0
20181110:1910,0.0,0.0,0.0,0.0,12.03,4.48,0.0
20181110:2010,0.0,0.0,0.0,0.0,11.89,4.76,0.0
20181110:2110,0.0,0.0,0.0,0.0,11.76,4.97,0.0
20181110:2210,0.0,0.0,0.0,0.0,11.46,4.69,0.0
20181110:2310,0.0,0.0,0.0,0.0,11.26,4.34,0.0
20181111:0010,0.0,0.0,0.0,0.0,10.96,3.93,0.0
20181111:0110,0.0,0.0,0.0,0.0,11.02,3.86,0.0
20181111:0210,0.0,0.0,0.0,0.0,11.0,3.52,0.0
20181111:0310,0.0,0.0,0.0,0.0,11.09,3.24,0.0
20181111:0410,0.0,0.0,0.0,0.0,10.99,2.9,0.0
20181111:0510,0.0,0.0,0.0,0.0,10.72,2.97,0.0
20181111:0610,0.0,0.0,0.0,0.0,10.54,3.03,0.0
20181111:0710,15.0,20.37,0.0,4.08,10.45,3.52,0.0
20181111:0810,129.01,53.0,0.0,12.17,11.15,3.59,0.0
20181111:0910,225.01,74.0,0.0,18.74,12.48,3.59,0.0
20181111:1010,106.0,182.0,0.0,23.25,13.92,4.62,0.0
20181111:1110,327.01,91.0,0.0,25.24,15.35,5.52,0.0
20181111:1210,140.01,182.0,0.0,24.47,16.41,6.34,0.0
20181111:1310,93.0,164.0,0.0,21.02,16.94,6.48,0.0
20181111:1410,4.0,96.0,0.0,15.29,17.03,5.24,0.0
20181111:1510,41.0,51.0,0.0,7.81,16.64,4.97,0.0
20181111:1610,0.0,0.0,0.0,0.0,15.75,4.83,0.0
20181111:1710,0.0,0.0,0.0,0.0,15.14,5.03,0.0
20181111:1810,0.0,0.0,0.0,0.0,14.9,5.17,0.0
20181111:1910,0.0,0.0,0.0,0.0,14.54,5.17,0.0
20181111:2010,0.0,0.0,0.0,0.0,14.39,5.1,0.0
20181111:2110,0.0,0.0,0.0,0.0,13.86,4.97,0.0
20181111:2210,0.0,0.0,0.0,0.0,13.78,4.97,0.0
20181111:2310,0.0,0.0,0.0,0.0,13.72,5.03,0.0
20181112:0010,0.0,0.0,0.0,0.0,13.7,4.97,0.0
20181112:0110,0.0,0.0,0.0,0.0,13.72,4.9,0.0
20181112:0210,0.0,0.0,0.0,0.0,14.08,5.03,0.0
20181112:0310,0.0,0.0,0.0,0.0,14.12,5.17,0.0
20181112:0410,0.0,0.0,0.0,0.0,14.27,5.38,0.0
20181112:0510,0.0,0.0,0.0,0.0,14.47,5.52,0.0
20181112:0610,0.0,0.0,0.0,0.0,14.53,5.66,0.0
20181112:0710,10.0,20.54,0.0,3.84,14.89,6.14,0.0
20181112:0810,110.01,59.0,0.0,11.92,15.53,6.28,0.0
20181112:0910,34.0,146.0,0.0,18.47,16.53,5.93,0.0
20181112:1010,164.01,153.0,0.0,22.98,17.53,5.79,0.0
20181112:1110,11.0,178.0,0.0,24.97,18.29,8.62,0.0
20181112:1210,19.0,182.0,0.0,24.2,18.11,6.76,0.0
20181112:1310,0.0,84.0,0.0,20.77,17.76,6.48,0.0
20181112:1410,44.0,117.0,0.0,15.07,17.86,5.66,0.0
20181112:1510,49.0,44.0,0.0,7.61,16.93,4.9,0.0
20181112:1610,0.0,0.0,0.0,0.0,15.96,4.28,0.0
20181112:1710,0.0,0.0,0.0,0.0,15.55,4.07,0.0
20181112:1810,0.0,0.0,0.0,0.0,15.38,4.28,0.0
20181112:1910,0.0,0.0,0.0,0.0,15.18,3.66,0.0
20181112:2010,0.0,0.0,0.0,0.0,14.74,3.66,0.0
20181112:2110,0.0,0.0,0.0,0.0,14.53,3.45,0.0
20181112:2210,0.0,0.0,0.0,0.0,14.34,3.1,0.0
20181112:2310,0.0,0.0,0.0,0.0,14.11,3.24,0.0
20181113:0010,0.0,0.0,0.0,0.0,13.91,3.59,0.0
20181113:0110,0.0,0.0,0.0,0.0,13.42,3.52,0.0
20181113:0210,0.0,0.0,0.0,0.0,12.69,2.83,0.0
20181113:0310,0.0,0.0,0.0,0.0,12.31,2.41,0.0
20181113:0410,0.0,0.0,0.0,0.0,12.04,2.14,0.0
20181113:0510,0.0,0.0,0.0,0.0,11.77,1.86,0.0
20181113:0610,0.0,0.0,0.0,0.0,11.51,1.52,0.0
20181113:0710,9.0,18.84,0.0,3.6,11.04,1.72,0.0
20181113:0810,27.0,89.0,0.0,11.66,11.17,1.59,0.0
20181113:0910,0.0,45.0,0.0,18.21,11.38,1.86,0.0
20181113:1010,7.0,158.0,0.0,22.7,12.14,2.28,0.0
20181113:1110,37.0,201.0,0.0,24.7,13.2,2.21,0.0
20181113:1210,8.0,169.0,0.0,23.94,13.91,1.93,0.0
20181113:1310,200.01,114.0,0.0,20.53,14.18,1.52,0.0
20181113:1410,148.01,76.0,0.0,14.85,14.19,0.97,0.0
20181113:1510,50.0,43.0,0.0,7.41,13.98,0.69,0.0
20181113:1610,0.0,0.0,0.0,0.0,12.74,0.83,0.0
20181113:1710,0.0,0.0,0.0,0.0,12.47,0.55,0.0
20181113:1810,0.0,0.0,0.0,0.0,11.63,0.48,0.0
20181113:1910,0.0,0.0,0.0,0.0,8.44,1.31,0.0
20181113:2010,0.0,0.0,0.0,0.0,7.93,1.24,0.0
20181113:2110,0.0,0.0,0.0,0.0,6.91,1.59,0.0
20181113:2210,0.0,0.0,0.0,0.0,6.09,1.79,0.0
20181113:2310,0.0,0.0,0.0,0.0,5.67,1.79,0.0
20181114:0010,0.0,0.0,0.0,0.0,5.3,1.86,0.0
20181114:0110,0.0,0.0,0.0,0.0,4.65,2.0,0.0
20181114:0210,0.0,0.0,0.0,0.0,4.42,1.93,0.0
20181114:0310,0.0,0.0,0.0,0.0,4.17,1.93,0.0
20181114:0410,0.0,0.0,0.0,0.0,3.87,1.93,0.0
20181114:0510,0.0,0.0,0.0,0.0,3.67,1.86,0.0
20181114:0610,0.0,0.0,0.0,0.0,3.54,1.79,0.0
20181114:0710,0.0,3.0,0.0,3.36,5.05,1.24,0.0
20181114:0810,0.0,19.0,0.0,11.42,6.05,0.9,0.0
20181114:0910,25.0,141.0,0.0,17.95,7.34,0.76,0.0
20181114:1010,0.0,110.0,0.0,22.44,8.38,0.76,0.0
20181114:1110,0.0,90.0,0.0,24.43,9.5,1.03,0.0
20181114:1210,2.0,145.0,0.0,23.68,10.74,1.38,0.0
20181114:1310,4.0,134.0,0.0,20.29,11.38,1.45,0.0
20181114:1410,1.0,81.0,0.0,14.63,11.58,1.52,0.0
20181114:1510,4.0,46.0,0.0,7.21,11.27,1.66,0.0
20181114:1610,0.0,0.0,0.0,0.0,10.43,1.72,0.0
20181114:1710,0.0,0.0,0.0,0.0,9.48,1.45,0.0
20181114:1810,0.0,0.0,0.0,0.0,8.54,0.97,0.0
20181114:1910,0.0,0.0,0.0,0.0,7.67,1.31,0.0
20181114:2010,0.0,0.0,0.0,0.0,7.32,1.17,0.0
20181114:2110,0.0,0.0,0.0,0.0,6.74,1.17,0.0
20181114:2210,0.0,0.0,0.0,0.0,6.49,0.9,0.0
20181114:2310,0.0,0.0,0.0,0.0,6.28,0.76,0.0
20181115:0010,0.0,0.0,0.0,0.0,5.81,0.69,0.0
20181115:0110,0.0,0.0,0.0,0.0,5.32,0.69,0.0
20181115:0210,0.0,0.0,0.0,0.0,5.24,0.41,0.0
20181115:0310,0.0,0.0,0.0,0.0,5.08,0.41,0.0
20181115:0410,0.0,0.0,0.0,0.0,5.08,0.48,0.0
20181115:0510,0.0,0.0,0.0,0.0,4.92,0.48,0.0
20181115:0610,0.0,0.0,0.0,0.0,5.02,0.41,0.0
20181115:0710,0.0,12.0,0.0,3.13,6.53,0.28,0.0
20181115:0810,8.0,77.0,0.0,11.17,7.19,0.28,0.0
20181115:0910,0.0,86.0,0.0,17.69,8.68,0.41,0.0
20181115:1010,2.0,135.0,0.0,22.18,9.91,0.69,0.0
20181115:1110,5.0,160.0,0.0,24.17,11.13,0.9,0.0
20181115:1210,5.0,155.0,0.0,23.43,12.34,1.24,0.0
20181115:1310,2.0,122.0,0.0,20.06,13.24,1.52,0.0
20181115:1410,1.0,78.0,0.0,14.42,13.44,1.52,0.0
20181115:1510,3.0,44.0,0.0,7.03,13.1,1.31,0.0
20181115:1610,0.0,0.0,0.0,0.0,11.98,1.59,0.0
20181115:1710,0.0,0.0,0.0,0.0,10.42,1.52,0.0
20181115:1810,0.0,0.0,0.0,0.0,9.2,1.1,0.0
20181115:1910,0.0,0.0,0.0,0.0,7.86,1.72,0.0
20181115:2010,0.0,0.0,0.0,0.0,6.82,1.66,0.0
20181115:2110,0.0,0.0,0.0,0.0,6.06,1.66,0.0
20181115:2210,0.0,0.0,0.0,0.0,5.42,1.72,0.0
20181115:2310,0.0,0.0,0.0,0.0,4.96,1.72,0.0
20181116:0010,0.0,0.0,0.0,0.0,4.57,1.79,0.0
20181116:0110,0.0,0.0,0.0,0.0,4.27,1.79,0.0
20181116:0210,0.0,0.0,0.0,0.0,3.99,1.79,0.0
20181116:0310,0.0,0.0,0.0,0.0,3.7,1.86,0.0
20181116:0410,0.0,0.0,0.0,0.0,3.53,1.93,0.0
20181116:0510,0.0,0.0,0.0,0.0,3.32,2.0,0.0
20181116:0610,0.0,0.0,0.0,0.0,3.12,2.14,0.0
20181116:0710,0.0,7.0,0.0,2.9,3.46,1.17,0.0
20181116:0810,4.0,68.0,0.0,10.93,4.82,1.17,0.0
20181116:0910,0.0,67.0,0.0,17.44,7.17,1.31,0.0
20181116:1010,0.0,85.0,0.0,21.92,9.31,1.59,0.0
20181116:1110,0.0,98.0,0.0,23.91,11.08,1.86,0.0
20181116:1210,0.0,85.0,0.0,23.19,12.31,2.07,0.0
20181116:1310,0.0,78.0,0.0,19.83,12.87,2.28,0.0
20181116:1410,0.0,49.0,0.0,14.22,12.89,2.41,0.0
20181116:1510,1.0,38.0,0.0,6.84,12.15,2.14,0.0
20181116:1610,0.0,0.0,0.0,0.0,10.43,2.48,0.0
20181116:1710,0.0,0.0,0.0,0.0,8.89,2.69,0.0
20181116:1810,0.0,0.0,0.0,0.0,7.78,2.76,0.0
20181116:1910,0.0,0.0,0.0,0.0,5.8,2.55,0.0
20181116:2010,0.0,0.0,0.0,0.0,5.23,2.69,0.0
20181116:2110,0.0,0.0,0.0,0.0,4.61,2.9,0.0
20181116:2210,0.0,0.0,0.0,0.0,4.19,3.03,0.0
20181116:2310,0.0,0.0,0.0,0.0,3.86,3.1,0.0
20181117:0010,0.0,0.0,0.0,0.0,3.54,3.17,0.0
20181117:0110,0.0,0.0,0.0,0.0,3.12,3.1,0.0
20181117:0210,0.0,0.0,0.0,0.0,2.74,3.03,0.0
20181117:0310,0.0,0.0,0.0,0.0,2.37,2.97,0.0
20181117:0410,0.0,0.0,0.0,0.0,2.02,3.03,0.0
20181117:0510,0.0,0.0,0.0,0.0,1.76,2.97,0.0
20181117:0610,0.0,0.0,0.0,0.0,1.45,2.97,0.0
20181117:0710,3.0,14.31,0.0,2.67,0.64,2.41,0.0
20181117:0810,47.0,80.0,0.0,10.69,1.32,2.48,0.0
20181117:0910,190.01,85.0,0.0,17.19,2.96,3.03,0.0
20181117:1010,257.01,101.0,0.0,21.66,4.66,3.17,0.0
20181117:1110,223.01,144.0,0.0,23.66,6.2,3.38,0.0
20181117:1210,184.01,156.0,0.0,22.95,7.23,3.72,0.0
20181117:1310,59.0,164.0,0.0,19.62,7.73,4.0,0.0
20181117:1410,18.0,110.0,0.0,14.02,7.72,4.14,0.0
20181117:1510,19.0,48.0,0.0,6.67,7.29,3.66,0.0
20181117:1610,0.0,0.0,0.0,0.0,6.26,3.45,0.0
20181117:1710,0.0,0.0,0.0,0.0,5.54,3.45,0.0
20181117:1810,0.0,0.0,0.0,0.0,5.17,3.17,0.0
20181117:1910,0.0,0.0,0.0,0.0,3.79,3.59,0.0
20181117:2010,0.0,0.0,0.0,0.0,3.44,3.59,0.0
20181117:2110,0.0,0.0,0.0,0.0,3.14,3.31,0.0
20181117:2210,0.0,0.0,0.0,0.0,2.72,2.83,0.0
20181117:2310,0.0,0.0,0.0,0.0,2.18,2.55,0.0
20181118:0010,0.0,0.0,0.0,0.0,1.71,2.62,0.0
20181118:0110,0.0,0.0,0.0,0.0,1.44,2.76,0.0
20181118:0210,0.0,0.0,0.0,0.0,1.19,2.76,0.0
20181118:0310,0.0,0.0,0.0,0.0,0.97,2.76,0.0
20181118:0410,0.0,0.0,0.0,0.0,0.8,2.83,0.0
20181118:0510,0.0,0.0,0.0,0.0,0.58,2.83,0.0
20181118:0610,0.0,0.0,0.0,0.0,0.43,2.97,0.0
20181118:0710,3.0,12.35,0.0,2.44,-0.06,2.97,0.0
20181118:0810,97.01,55.0,0.0,10.46,0.77,3.03,0.0
20181118:0910,213.01,67.0,0.0,16.95,2.25,3.52,0.0
20181118:1010,289.01,78.0,0.0,21.42,3.8,3.52,0.0
20181118:1110,372.01,50.0,0.0,23.42,5.06,3.24,0.0
20181118:1210,342.01,60.0,0.0,22.72,6.02,3.38,0.0
20181118:1310,227.01,90.0,0.0,19.4,6.56,3.72,0.0
20181118:1410,147.01,68.0,0.0,13.83,6.65,3.86,0.0
20181118:1510,42.0,39.0,0.0,6.5,6.21,3.38,0.0
20181118:1610,0.0,0.0,0.0,0.0,5.03,3.1,0.0
20181118:1710,0.0,0.0,0.0,0.0,3.98,3.03,0.0
20181118:1810,0.0,0.0,0.0,0.0,3.25,3.1,0.0
20181118:1910,0.0,0.0,0.0,0.0,2.15,2.97,0.0
20181118:2010,0.0,0.0,0.0,0.0,1.79,3.59,0.0
20181118:2110,0.0,0.0,0.0,0.0,1.65,3.59,0.0
20181118:2210,0.0,0.0,0.0,0.0,1.36,3.45,0.0
20181118:2310,0.0,0.0,0.0,0.0,1.15,3.52,0.0
20181119:0010,0.0,0.0,0.0,0.0,1.07,3.72,0.0
20181119:0110,0.0,0.0,0.0,0.0,1.05,3.79,0.0
20181119:0210,0.0,0.0,0.0,0.0,0.82,3.93,0.0
20181119:0310,0.0,0.0,0.0,0.0,0.59,4.0,0.0
20181119:0410,0.0,0.0,0.0,0.0,0.33,4.0,0.0
20181119:0510,0.0,0.0,0.0,0.0,0.04,3.93,0.0
20181119:0610,0.0,0.0,0.0,0.0,-0.23,4.07,0.0
20181119:0710,0.0,11.0,0.0,2.22,-0.23,3.93,0.0
20181119:0810,4.0,66.0,0.0,10.22,0.17,3.72,0.0
20181119:0910,0.0,84.0,0.0,16.71,1.17,4.62,0.0
20181119:1010,1.0,126.0,0.0,21.17,2.01,4.97,0.0
20181119:1110,41.0,194.0,0.0,23.18,3.02,5.1,0.0
20181119:1210,0.0,82.0,0.0,22.49,3.8,5.45,0.0
20181119:1310,0.0,54.0,0.0,19.2,4.31,6.0,0.0
20181119:1410,0.0,41.0,0.0,13.65,4.26,5.66,0.0
20181119:1510,2.0,36.0,0.0,6.34,3.7,4.41,0.0
20181119:1610,0.0,0.0,0.0,0.0,2.91,4.14,0.0
20181119:1710,0.0,0.0,0.0,0.0,2.32,3.45,0.0
20181119:1810,0.0,0.0,0.0,0.0,1.91,3.24,0.0
20181119:1910,0.0,0.0,0.0,0.0,1.51,3.24,0.0
20181119:2010,0.0,0.0,0.0,0.0,1.06,3.17,0.0
20181119:2110,0.0,0.0,0.0,0.0,0.76,3.03,0.0
20181119:2210,0.0,0.0,0.0,0.0,0.56,2.83,0.0
20181119:2310,0.0,0.0,0.0,0.0,0.03,2.55,0.0
20181120:0010,0.0,0.0,0.0,0.0,-0.34,2.28,0.0
20181120:0110,0.0,0.0,0.0,0.0,-0.89,2.07,0.0
20181120:0210,0.0,0.0,0.0,0.0,-1.45,1.86,0.0
20181120:0310,0.0,0.0,0.0,0.0,-2.15,1.72,0.0
20181120:0410,0.0,0.0,0.0,0.0,-2.53,1.52,0.0
20181120:0510,0.0,0.0,0.0,0.0,-2.19,1.17,0.0
20181120:0610,0.0,0.0,0.0,0.0,-1.58,0.9,0.0
20181120:0710,0.0,0.0,0.0,0.0,-1.54,1.79,0.0
20181120:0810,51.0,70.0,0.0,10.0,0.11,1.66,0.0
20181120:0910,0.0,77.0,0.0,16.47,1.43,1.72,0.0
20181120:1010,0.0,69.0,0.0,20.93,3.36,2.0,0.0
20181120:1110,0.0,108.0,0.0,22.95,4.97,2.55,0.0
20181120:1210,0.0,60.0,0.0,22.27,6.27,3.24,0.0
20181120:1310,0.0,50.0,0.0,19.0,6.94,3.93,0.0
20181120:1410,0.0,66.0,0.0,13.47,6.58,3.66,0.0
20181120:1510,9.0,43.0,0.0,6.18,5.82,2.9,0.0
20181120:1610,0.0,0.0,0.0,0.0,4.82,2.55,0.0
20181120:1710,0.0,0.0,0.0,0.0,4.35,2.28,0.0
20181120:1810,0.0,0.0,0.0,0.0,3.9,2.0,0.0
20181120:1910,0.0,0.0,0.0,0.0,3.55,2.0,0.0
20181120:2010,0.0,0.0,0.0,0.0,3.44,1.72,0.0
20181120:2110,0.0,0.0,0.0,0.0,3.02,1.38,0.0
20181120:2210,0.0,0.0,0.0,0.0,3.13,1.1,0.0
20181120:2310,0.0,0.0,0.0,0.0,3.19,0.83,0.0
20181121:0010,0.0,0.0,0.0,0.0,3.28,0.9,0.0
20181121:0110,0.0,0.0,0.0,0.0,3.44,0.55,0.0
20181121:0210,0.0,0.0,0.0,0.0,3.48,0.69,0.0
20181121:0310,0.0,0.0,0.0,0.0,3.56,0.83,0.0
20181121:0410,0.0,0.0,0.0,0.0,3.48,0.9,0.0
20181121:0510,0.0,0.0,0.0,0.0,3.49,0.76,0.0
20181121:0610,0.0,0.0,0.0,0.0,3.37,0.9,0.0
20181121:0710,0.0,0.0,0.0,0.0,1.36,1.59,0.0
20181121:0810,82.01,53.0,0.0,9.77,1.71,1.17,0.0
20181121:0910,36.0,130.0,0.0,16.24,3.86,1.1,0.0
20181121:1010,38.0,169.0,0.0,20.7,5.06,1.31,0.0
20181121:1110,307.01,78.0,0.0,22.72,5.84,1.45,0.0
20181121:1210,24.0,175.0,0.0,22.06,6.72,1.45,0.0
20181121:1310,5.0,126.0,0.0,18.8,7.31,1.24,0.0
20181121:1410,26.0,104.0,0.0,13.3,7.49,1.38,0.0
20181121:1510,12.0,41.0,0.0,6.03,7.0,1.45,0.0
20181121:1610,0.0,0.0,0.0,0.0,5.99,1.59,0.0
20181121:1710,0.0,0.0,0.0,0.0,4.73,1.66,0.0
20181121:1810,0.0,0.0,0.0,0.0,3.7,1.66,0.0
20181121:1910,0.0,0.0,0.0,0.0,2.89,1.79,0.0
20181121:2010,0.0,0.0,0.0,0.0,2.15,1.59,0.0
20181121:2110,0.0,0.0,0.0,0.0,1.25,1.45,0.0
20181121:2210,0.0,0.0,0.0,0.0,0.78,1.1,0.0
20181121:2310,0.0,0.0,0.0,0.0,0.89,0.97,0.0
20181122:0010,0.0,0.0,0.0,0.0,0.89,0.9,0.0
20181122:0110,0.0,0.0,0.0,0.0,0.81,0.83,0.0
20181122:0210,0.0,0.0,0.0,0.0,0.67,0.76,0.0
20181122:0310,0.0,0.0,0.0,0.0,0.53,0.69,0.0
20181122:0410,0.0,0.0,0.0,0.0,0.43,0.55,0.0
20181122:0510,0.0,0.0,0.0,0.0,0.68,0.55,0.0
20181122:0610,0.0,0.0,0.0,0.0,0.74,0.34,0.0
20181122:0710,0.0,0.0,0.0,0.0,1.41,0.21,0.0
20181122:0810,4.0,61.0,0.0,9.55,2.07,0.0,0.0
20181122:0910,0.0,72.0,0.0,16.01,3.27,0.14,0.0
20181122:1010,0.0,80.0,0.0,20.47,4.89,0.34,0.0
20181122:1110,0.0,81.0,0.0,22.5,6.43,1.03,0.0
20181122:1210,0.0,78.0,0.0,21.85,7.94,1.38,0.0
20181122:1310,0.0,73.0,0.0,18.61,8.82,1.52,0.0
20181122:1410,0.0,47.0,0.0,13.13,9.09,1.45,0.0
20181122:1510,3.0,35.0,0.0,5.89,8.58,1.24,0.0
20181122:1610,0.0,0.0,0.0,0.0,7.31,1.31,0.0
20181122:1710,0.0,0.0,0.0,0.0,5.42,1.1,0.0
20181122:1810,0.0,0.0,0.0,0.0,4.8,1.03,0.0
20181122:1910,0.0,0.0,0.0,0.0,3.48,1.38,0.0
20181122:2010,0.0,0.0,0.0,0.0,3.67,1.38,0.0
20181122:2110,0.0,0.0,0.0,0.0,3.37,1.45,0.0
20181122:2210,0.0,0.0,0.0,0.0,3.66,1.31,0.0
