Latitude (decimal degrees):	48.856
Longitude (decimal degrees):	2.351
Elevation (m):	34
Radiation database:	PVGIS-SARAH2


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20181213:2110,0.0,0.0,0.0,0.0,-0.73,3.31,0.0
20181213:2210,0.0,0.0,0.0,0.0,-1.27,3.03,0.0
20181213:2310,0.0,0.0,0.0,0.0,-1.71,2.83,0.0
20181214:0010,0.0,0.0,0.0,0.0,-2.09,2.62,0.0
20181214:0110,0.0,0.0,0.0,0.0,-2.41,2.55,0.0
20181214:0210,0.0,0.0,0.0,0.0,-2.64,2.69,0.0
20181214:0310,0.0,0.0,0.0,0.0,-2.8,2.69,0.0
20181214:0410,0.0,0.0,0.0,0.0,-2.97,2.48,0.0
20181214:0510,0.0,0.0,0.0,0.0,-3.14,2.41,0.0
20181214:0610,0.0,0.0,0.0,0.0,-3.28,2.48,0.0
20181214:0710,0.0,0.0,0.0,0.0,-3.24,2.34,0.0
20181214:0810,11.0,19.21,0.0,3.52,-3.3,2.34,0.0
20181214:0910,107.01,48.0,0.0,10.1,-2.22,2.28,0.0
20181214:1010,183.01,63.0,0.0,14.9,-0.69,2.55,0.0
20181214:1110,248.01,57.0,0.0,17.52,0.56,2.69,0.0
20181214:1210,229.01,72.0,0.0,17.72,1.47,2.34,0.0
20181214:1310,101.01,112.0,0.0,15.46,1.97,1.66,0.0
20181214:1410,10.0,81.0,0.0,10.98,2.09,1.79,0.0
20181214:1510,3.0,27.27,0.0,4.66,1.7,1.45,0.0
20181214:1610,0.0,0.0,0.0,0.0,0.6,1.79,0.0
20181214:1710,0.0,0.0,0.0,0.0,-0.71,2.07,0.0
20181214:1810,0.0,0.0,0.0,0.0,-1.65,2.28,0.0
20181214:1910,0.0,0.0,0.0,0.0,-1.46,1.66,0.0
20181214:2010,0.0,0.0,0.0,0.0,-1.6,1.24,0.0
20181214:2110,0.0,0.0,0.0,0.0,-1.3,1.03,0.0
20181214:2210,0.0,0.0,0.0,0.0,-1.14,0.9,0.0
20181214:2310,0.0,0.0,0.0,0.0,-0.95,0.76,0.0
20181215:0010,0.0,0.0,0.0,0.0,-2.53,1.31,0.0
20181215:0110,0.0,0.0,0.0,0.0,-3.33,1.59,0.0
20181215:0210,0.0,0.0,0.0,0.0,-3.21,1.45,0.0
20181215:0310,0.0,0.0,0.0,0.0,-3.68,1.86,0.0
20181215:0410,0.0,0.0,0.0,0.0,-3.66,2.07,0.0
20181215:0510,0.0,0.0,0.0,0.0,-3.72,2.14,0.0
20181215:0610,0.0,0.0,0.0,0.0,-3.34,2.21,0.0
20181215:0710,0.0,0.0,0.0,0.0,-2.24,2.76,0.0
20181215:0810,4.0,19.05,0.0,3.42,-1.67,2.76,0.0
20181215:0910,8.0,68.0,0.0,10.0,-0.94,2.76,0.0
20181215:1010,4.0,97.0,0.0,14.81,0.03,3.52,0.0
20181215:1110,6.0,119.0,0.0,17.46,0.8,4.14,0.0
20181215:1210,3.0,109.0,0.0,17.67,1.05,4.07,0.0
20181215:1310,4.0,101.0,0.0,15.43,1.37,4.28,0.0
20181215:1410,40.0,81.0,0.0,10.97,1.37,4.55,0.0
20181215:1510,2.0,25.55,0.0,4.66,1.19,4.83,0.0
20181215:1610,0.0,0.0,0.0,0.0,1.26,5.03,0.0
20181215:1710,0.0,0.0,0.0,0.0,1.39,5.31,0.0
20181215:1810,0.0,0.0,0.0,0.0,1.56,5.38,0.0
20181215:1910,0.0,0.0,0.0,0.0,1.53,5.66,0.0
20181215:2010,0.0,0.0,0.0,0.0,1.89,5.66,0.0
20181215:2110,0.0,0.0,0.0,0.0,2.42,4.97,0.0
20181215:2210,0.0,0.0,0.0,0.0,3.04,3.93,0.0
20181215:2310,0.0,0.0,0.0,0.0,3.72,2.76,0.0
20181216:0010,0.0,0.0,0.0,0.0,4.57,2.28,0.0
20181216:0110,0.0,0.0,0.0,0.0,5.46,2.48,0.0
20181216:0210,0.0,0.0,0.0,0.0,5.33,2.62,0.0
20181216:0310,0.0,0.0,0.0,0.0,4.95,2.9,0.0
20181216:0410,0.0,0.0,0.0,0.0,4.61,3.03,0.0
20181216:0510,0.0,0.0,0.0,0.0,4.54,3.31,0.0
20181216:0610,0.0,0.0,0.0,0.0,4.45,3.17,0.0
20181216:0710,0.0,0.0,0.0,0.0,4.79,2.83,0.0
20181216:0810,0.0,14.0,0.0,3.32,4.84,2.55,0.0
20181216:0910,3.0,63.0,0.0,9.92,4.99,2.48,0.0
20181216:1010,2.0,91.0,0.0,14.74,5.24,3.03,0.0
20181216:1110,0.0,80.0,0.0,17.4,5.6,3.86,0.0
20181216:1210,3.0,112.0,0.0,17.63,5.88,3.93,0.0
20181216:1310,0.0,52.0,0.0,15.41,6.32,3.72,0.0
20181216:1410,1.0,60.0,0.0,10.97,6.38,3.03,0.0
20181216:1510,0.0,22.0,0.0,4.68,6.32,2.76,0.0
20181216:1610,0.0,0.0,0.0,0.0,6.26,2.69,0.0
20181216:1710,0.0,0.0,0.0,0.0,6.32,3.03,0.0
20181216:1810,0.0,0.0,0.0,0.0,6.45,3.17,0.0
20181216:1910,0.0,0.0,0.0,0.0,6.93,3.45,0.0
20181216:2010,0.0,0.0,0.0,0.0,7.07,3.31,0.0
20181216:2110,0.0,0.0,0.0,0.0,7.09,3.24,0.0
20181216:2210,0.0,0.0,0.0,0.0,7.1,3.31,0.0
20181216:2310,0.0,0.0,0.0,0.0,6.97,3.31,0.0
20181217:0010,0.0,0.0,0.0,0.0,6.72,3.03,0.0
20181217:0110,0.0,0.0,0.0,0.0,6.2,3.1,0.0
20181217:0210,0.0,0.0,0.0,0.0,5.52,3.24,0.0
20181217:0310,0.0,0.0,0.0,0.0,4.82,3.31,0.0
20181217:0410,0.0,0.0,0.0,0.0,4.27,3.52,0.0
20181217:0510,0.0,0.0,0.0,0.0,4.15,3.59,0.0
20181217:0610,0.0,0.0,0.0,0.0,4.19,3.66,0.0
20181217:0710,0.0,0.0,0.0,0.0,4.34,3.59,0.0
20181217:0810,7.0,17.33,0.0,3.23,3.89,3.24,0.0
20181217:0910,86.01,53.0,0.0,9.83,4.29,3.03,0.0
20181217:1010,155.01,72.0,0.0,14.67,5.48,2.9,0.0
20181217:1110,191.01,83.0,0.0,17.34,6.74,3.52,0.0
20181217:1210,194.01,85.0,0.0,17.59,7.97,4.41,0.0
20181217:1310,151.01,82.0,0.0,15.4,8.59,3.93,0.0
20181217:1410,96.01,60.0,0.0,10.97,8.6,2.69,0.0
20181217:1510,21.0,22.91,0.0,4.69,8.04,2.34,0.0
20181217:1610,0.0,0.0,0.0,0.0,6.65,2.55,0.0
20181217:1710,0.0,0.0,0.0,0.0,5.7,2.76,0.0
20181217:1810,0.0,0.0,0.0,0.0,5.26,2.97,0.0
20181217:1910,0.0,0.0,0.0,0.0,5.51,3.03,0.0
20181217:2010,0.0,0.0,0.0,0.0,5.74,3.1,0.0
20181217:2110,0.0,0.0,0.0,0.0,5.94,3.17,0.0
20181217:2210,0.0,0.0,0.0,0.0,6.14,3.24,0.0
20181217:2310,0.0,0.0,0.0,0.0,6.05,3.38,0.0
20181218:0010,0.0,0.0,0.0,0.0,5.93,3.31,0.0
20181218:0110,0.0,0.0,0.0,0.0,5.52,3.17,0.0
20181218:0210,0.0,0.0,0.0,0.0,5.14,3.17,0.0
20181218:0310,0.0,0.0,0.0,0.0,4.9,3.31,0.0
20181218:0410,0.0,0.0,0.0,0.0,4.91,3.38,0.0
20181218:0510,0.0,0.0,0.0,0.0,4.92,3.38,0.0
20181218:0610,0.0,0.0,0.0,0.0,5.12,3.52,0.0
20181218:0710,0.0,0.0,0.0,0.0,4.11,3.45,0.0
20181218:0810,1.0,14.81,0.0,3.15,4.0,3.79,0.0
20181218:0910,69.01,59.0,0.0,9.76,4.91,4.34,0.0
20181218:1010,138.01,79.0,0.0,14.61,6.32,4.97,0.0
20181218:1110,130.01,114.0,0.0,17.3,7.6,4.55,0.0
20181218:1210,52.0,142.0,0.0,17.57,8.3,4.76,0.0
20181218:1310,90.01,110.0,0.0,15.39,8.76,4.69,0.0
20181218:1410,11.0,78.0,0.0,10.98,9.08,5.03,0.0
20181218:1510,2.0,24.57,0.0,4.72,8.66,4.62,0.0
20181218:1610,0.0,0.0,0.0,0.0,7.93,4.41,0.0
20181218:1710,0.0,0.0,0.0,0.0,7.62,4.34,0.0
20181218:1810,0.0,0.0,0.0,0.0,7.34,4.28,0.0
20181218:1910,0.0,0.0,0.0,0.0,7.21,4.21,0.0
20181218:2010,0.0,0.0,0.0,0.0,7.84,4.69,0.0
20181218:2110,0.0,0.0,0.0,0.0,8.53,5.31,0.0
20181218:2210,0.0,0.0,0.0,0.0,8.19,5.45,0.0
20181218:2310,0.0,0.0,0.0,0.0,8.2,5.79,0.0
20181219:0010,0.0,0.0,0.0,0.0,8.6,5.59,0.0
20181219:0110,0.0,0.0,0.0,0.0,8.59,5.1,0.0
20181219:0210,0.0,0.0,0.0,0.0,8.4,4.83,0.0
20181219:0310,0.0,0.0,0.0,0.0,7.87,4.69,0.0
20181219:0410,0.0,0.0,0.0,0.0,7.49,4.69,0.0
20181219:0510,0.0,0.0,0.0,0.0,7.55,4.83,0.0
20181219:0610,0.0,0.0,0.0,0.0,7.77,5.03,0.0
20181219:0710,0.0,0.0,0.0,0.0,8.6,5.17,0.0
20181219:0810,0.0,3.0,0.0,3.07,8.69,5.17,0.0
20181219:0910,3.0,61.0,0.0,9.69,8.8,5.59,0.0
20181219:1010,124.01,86.0,0.0,14.55,9.09,5.72,0.0
20181219:1110,52.0,140.0,0.0,17.26,9.47,5.03,0.0
20181219:1210,18.0,135.0,0.0,17.55,9.95,4.83,0.0
20181219:1310,14.0,115.0,0.0,15.39,10.12,4.14,0.0
20181219:1410,65.0,74.0,0.0,11.0,9.98,4.21,0.0
20181219:1510,11.0,27.18,0.0,4.75,9.37,3.59,0.0
20181219:1610,0.0,0.0,0.0,0.0,8.64,3.52,0.0
20181219:1710,0.0,0.0,0.0,0.0,8.01,3.45,0.0
20181219:1810,0.0,0.0,0.0,0.0,7.65,3.86,0.0
20181219:1910,0.0,0.0,0.0,0.0,7.41,3.66,0.0
20181219:2010,0.0,0.0,0.0,0.0,7.39,3.66,0.0
20181219:2110,0.0,0.0,0.0,0.0,7.28,3.72,0.0
20181219:2210,0.0,0.0,0.0,0.0,6.81,4.0,0.0
20181219:2310,0.0,0.0,0.0,0.0,6.44,4.28,0.0
20181220:0010,0.0,0.0,0.0,0.0,6.0,4.48,0.0
20181220:0110,0.0,0.0,0.0,0.0,5.91,4.62,0.0
20181220:0210,0.0,0.0,0.0,0.0,5.88,4.76,0.0
20181220:0310,0.0,0.0,0.0,0.0,5.92,4.83,0.0
20181220:0410,0.0,0.0,0.0,0.0,6.07,4.97,0.0
20181220:0510,0.0,0.0,0.0,0.0,6.59,5.17,0.0
20181220:0610,0.0,0.0,0.0,0.0,6.96,5.1,0.0
20181220:0710,0.0,0.0,0.0,0.0,6.92,4.97,0.0
20181220:0810,0.0,12.0,0.0,2.99,6.87,4.9,0.0
20181220:0910,67.01,59.0,0.0,9.63,7.15,4.9,0.0
20181220:1010,134.01,80.0,0.0,14.51,7.71,4.62,0.0
20181220:1110,139.01,109.0,0.0,17.23,8.6,5.72,0.0
20181220:1210,130.01,117.0,0.0,17.54,9.07,5.24,0.0
20181220:1310,93.01,109.0,0.0,15.4,9.43,4.9,0.0
20181220:1410,18.0,82.0,0.0,11.03,9.71,4.69,0.0
20181220:1510,27.0,20.05,0.0,4.79,9.65,4.28,0.0
20181220:1610,0.0,0.0,0.0,0.0,9.0,4.07,0.0
20181220:1710,0.0,0.0,0.0,0.0,8.08,4.0,0.0
20181220:1810,0.0,0.0,0.0,0.0,7.67,4.34,0.0
20181220:1910,0.0,0.0,0.0,0.0,7.69,4.76,0.0
20181220:2010,0.0,0.0,0.0,0.0,7.29,4.97,0.0
20181220:2110,0.0,0.0,0.0,0.0,7.76,5.38,0.0
20181220:2210,0.0,0.0,0.0,0.0,8.07,5.72,0.0
20181220:2310,0.0,0.0,0.0,0.0,8.7,6.0,0.0
20181221:0010,0.0,0.0,0.0,0.0,9.34,6.69,0.0
20181221:0110,0.0,0.0,0.0,0.0,9.6,7.17,0.0
20181221:0210,0.0,0.0,0.0,0.0,9.84,7.66,0.0
20181221:0310,0.0,0.0,0.0,0.0,10.31,7.72,0.0
20181221:0410,0.0,0.0,0.0,0.0,10.7,8.0,0.0
20181221:0510,0.0,0.0,0.0,0.0,10.95,8.55,0.0
20181221:0610,0.0,0.0,0.0,0.0,11.22,9.1,0.0
20181221:0710,0.0,0.0,0.0,0.0,11.56,8.76,0.0
20181221:0810,0.0,8.0,0.0,2.93,12.03,8.34,0.0
20181221:0910,2.0,55.0,0.0,9.57,12.36,8.0,0.0
20181221:1010,10.0,103.0,0.0,14.47,12.88,7.79,0.0
20181221:1110,14.0,127.0,0.0,17.21,13.13,7.86,0.0
20181221:1210,51.0,141.0,0.0,17.54,13.4,8.21,0.0
20181221:1310,9.0,109.0,0.0,15.42,13.44,7.38,0.0
20181221:1410,14.0,80.0,0.0,11.06,13.6,6.9,0.0
20181221:1510,18.0,24.62,0.0,4.84,13.38,6.14,0.0
20181221:1610,0.0,0.0,0.0,0.0,12.85,5.45,0.0
20181221:1710,0.0,0.0,0.0,0.0,12.31,4.9,0.0
20181221:1810,0.0,0.0,0.0,0.0,11.94,4.55,0.0
20181221:1910,0.0,0.0,0.0,0.0,12.52,5.31,0.0
20181221:2010,0.0,0.0,0.0,0.0,12.62,5.38,0.0
20181221:2110,0.0,0.0,0.0,0.0,12.62,6.0,0.0
20181221:2210,0.0,0.0,0.0,0.0,12.55,6.0,0.0
20181221:2310,0.0,0.0,0.0,0.0,12.27,5.93,0.0
20181222:0010,0.0,0.0,0.0,0.0,11.8,5.86,0.0
20181222:0110,0.0,0.0,0.0,0.0,11.14,6.76,0.0
20181222:0210,0.0,0.0,0.0,0.0,10.93,6.21,0.0
20181222:0310,0.0,0.0,0.0,0.0,10.65,6.41,0.0
20181222:0410,0.0,0.0,0.0,0.0,10.63,6.07,0.0
20181222:0510,0.0,0.0,0.0,0.0,10.48,5.72,0.0
20181222:0610,0.0,0.0,0.0,0.0,10.33,5.45,0.0
20181222:0710,0.0,0.0,0.0,0.0,10.43,5.38,0.0
20181222:0810,0.0,7.0,0.0,2.87,10.32,5.1,0.0
20181222:0910,49.0,65.0,0.0,9.53,10.4,5.03,0.0
20181222:1010,148.01,70.0,0.0,14.43,10.9,5.1,0.0
20181222:1110,79.0,132.0,0.0,17.19,11.57,4.9,0.0
20181222:1210,53.0,140.0,0.0,17.54,11.79,4.83,0.0
20181222:1310,0.0,74.0,0.0,15.44,12.08,4.69,0.0
20181222:1410,0.0,28.0,0.0,11.1,11.95,4.34,0.0
20181222:1510,0.0,12.0,0.0,4.89,11.6,4.0,0.0
20181222:1610,0.0,0.0,0.0,0.0,10.86,3.79,0.0
20181222:1710,0.0,0.0,0.0,0.0,10.36,3.52,0.0
20181222:1810,0.0,0.0,0.0,0.0,9.79,3.38,0.0
20181222:1910,0.0,0.0,0.0,0.0,9.28,3.24,0.0
20181222:2010,0.0,0.0,0.0,0.0,9.2,3.17,0.0
20181222:2110,0.0,0.0,0.0,0.0,8.52,2.83,0.0
20181222:2210,0.0,0.0,0.0,0.0,8.41,2.83,0.0
20181222:2310,0.0,0.0,0.0,0.0,8.25,2.9,0.0
20181223:0010,0.0,0.0,0.0,0.0,8.24,2.9,0.0
20181223:0110,0.0,0.0,0.0,0.0,8.24,2.76,0.0
20181223:0210,0.0,0.0,0.0,0.0,8.2,2.76,0.0
20181223:0310,0.0,0.0,0.0,0.0,8.1,2.69,0.0
20181223:0410,0.0,0.0,0.0,0.0,8.39,2.83,0.0
20181223:0510,0.0,0.0,0.0,0.0,8.64,3.03,0.0
20181223:0610,0.0,0.0,0.0,0.0,8.78,3.31,0.0
20181223:0710,0.0,0.0,0.0,0.0,9.36,3.72,0.0
20181223:0810,0.0,3.0,0.0,2.82,9.78,4.76,0.0
20181223:0910,5.0,60.0,0.0,9.49,10.55,5.31,0.0
20181223:1010,0.0,59.0,0.0,14.41,11.47,6.0,0.0
20181223:1110,10.0,121.0,0.0,17.19,11.96,6.55,0.0
20181223:1210,8.0,120.0,0.0,17.56,12.14,6.69,0.0
20181223:1310,5.0,100.0,0.0,15.47,12.37,6.55,0.0
20181223:1410,0.0,54.0,0.0,11.15,12.6,6.28,0.0
20181223:1510,1.0,23.8,0.0,4.95,12.7,5.86,0.0
20181223:1610,0.0,0.0,0.0,0.0,12.72,5.45,0.0
20181223:1710,0.0,0.0,0.0,0.0,12.72,5.1,0.0
20181223:1810,0.0,0.0,0.0,0.0,12.69,4.83,0.0
20181223:1910,0.0,0.0,0.0,0.0,12.15,5.45,0.0
20181223:2010,0.0,0.0,0.0,0.0,12.19,5.59,0.0
20181223:2110,0.0,0.0,0.0,0.0,12.22,5.59,0.0
20181223:2210,0.0,0.0,0.0,0.0,12.23,5.59,0.0
20181223:2310,0.0,0.0,0.0,0.0,12.23,5.59,0.0
20181224:0010,0.0,0.0,0.0,0.0,12.17,5.45,0.0
20181224:0110,0.0,0.0,0.0,0.0,12.06,5.24,0.0
20181224:0210,0.0,0.0,0.0,0.0,11.92,4.83,0.0
20181224:0310,0.0,0.0,0.0,0.0,11.64,3.86,0.0
20181224:0410,0.0,0.0,0.0,0.0,11.01,3.31,0.0
20181224:0510,0.0,0.0,0.0,0.0,9.86,3.59,0.0
20181224:0610,0.0,0.0,0.0,0.0,8.7,3.03,0.0
20181224:0710,0.0,0.0,0.0,0.0,7.79,2.48,0.0
20181224:0810,0.0,10.0,0.0,2.77,7.41,2.34,0.0
20181224:0910,5.0,62.0,0.0,9.45,7.41,1.93,0.0
20181224:1010,2.0,88.0,0.0,14.39,7.67,1.72,0.0
20181224:1110,13.0,127.0,0.0,17.19,8.08,2.07,0.0
20181224:1210,0.0,83.0,0.0,17.58,8.57,2.55,0.0
20181224:1310,34.0,122.0,0.0,15.51,8.98,2.48,0.0
20181224:1410,41.0,83.0,0.0,11.2,9.08,2.34,0.0
20181224:1510,19.0,25.39,0.0,5.02,8.92,2.14,0.0
20181224:1610,0.0,0.0,0.0,0.0,8.24,1.72,0.0
20181224:1710,0.0,0.0,0.0,0.0,7.44,1.93,0.0
20181224:1810,0.0,0.0,0.0,0.0,7.14,2.14,0.0
20181224:1910,0.0,0.0,0.0,0.0,5.92,2.41,0.0
20181224:2010,0.0,0.0,0.0,0.0,5.49,2.28,0.0
20181224:2110,0.0,0.0,0.0,0.0,4.74,2.21,0.0
20181224:2210,0.0,0.0,0.0,0.0,4.13,2.21,0.0
20181224:2310,0.0,0.0,0.0,0.0,3.35,2.07,0.0
20181225:0010,0.0,0.0,0.0,0.0,2.66,1.86,0.0
20181225:0110,0.0,0.0,0.0,0.0,1.75,1.72,0.0
20181225:0210,0.0,0.0,0.0,0.0,0.88,1.86,0.0
20181225:0310,0.0,0.0,0.0,0.0,0.23,2.0,0.0
20181225:0410,0.0,0.0,0.0,0.0,-0.28,1.66,0.0
20181225:0510,0.0,0.0,0.0,0.0,-0.32,1.31,0.0
20181225:0610,0.0,0.0,0.0,0.0,-0.07,1.31,0.0
20181225:0710,0.0,0.0,0.0,0.0,-0.17,1.59,0.0
20181225:0810,1.0,13.79,0.0,2.73,-0.2,1.38,0.0
20181225:0910,108.01,39.0,0.0,9.43,0.31,1.1,0.0
20181225:1010,179.01,60.0,0.0,14.38,1.36,0.97,0.0
20181225:1110,231.01,64.0,0.0,17.2,2.43,0.83,0.0
20181225:1210,221.01,75.0,0.0,17.6,3.46,0.34,0.0
20181225:1310,161.01,84.0,0.0,15.56,4.17,0.76,0.0
20181225:1410,130.01,48.0,0.0,11.26,4.45,1.31,0.0
20181225:1510,33.0,20.63,0.0,5.09,4.42,1.59,0.0
20181225:1610,0.0,0.0,0.0,0.0,3.94,1.59,0.0
20181225:1710,0.0,0.0,0.0,0.0,3.46,1.52,0.0
20181225:1810,0.0,0.0,0.0,0.0,2.54,1.31,0.0
20181225:1910,0.0,0.0,0.0,0.0,0.79,1.59,0.0
20181225:2010,0.0,0.0,0.0,0.0,-0.2,1.66,0.0
20181225:2110,0.0,0.0,0.0,0.0,-1.02,1.86,0.0
20181225:2210,0.0,0.0,0.0,0.0,-1.49,1.86,0.0
20181225:2310,0.0,0.0,0.0,0.0,-1.84,1.72,0.0
20181226:0010,0.0,0.0,0.0,0.0,-2.13,1.79,0.0
20181226:0110,0.0,0.0,0.0,0.0,-2.34,1.72,0.0
20181226:0210,0.0,0.0,0.0,0.0,-2.49,1.59,0.0
20181226:0310,0.0,0.0,0.0,0.0,-2.53,1.52,0.0
20181226:0410,0.0,0.0,0.0,0.0,-2.5,1.38,0.0
20181226:0510,0.0,0.0,0.0,0.0,-2.39,1.17,0.0
20181226:0610,0.0,0.0,0.0,0.0,-2.7,1.31,0.0
20181226:0710,0.0,0.0,0.0,0.0,-2.74,1.17,0.0
20181226:0810,2.0,13.58,0.0,2.7,-2.26,1.1,0.0
20181226:0910,80.01,51.0,0.0,9.41,-1.7,1.24,0.0
20181226:1010,103.01,95.0,0.0,14.38,-0.3,1.31,0.0
20181226:1110,115.01,121.0,0.0,17.21,1.23,1.17,0.0
20181226:1210,251.01,49.0,0.0,17.64,2.92,1.1,0.0
20181226:1310,122.01,99.0,0.0,15.61,4.39,0.97,0.0
20181226:1410,119.01,51.0,0.0,11.33,5.09,1.17,0.0
20181226:1510,33.0,20.0,0.0,5.17,4.84,1.45,0.0
20181226:1610,0.0,0.0,0.0,0.0,3.68,2.07,0.0
20181226:1710,0.0,0.0,0.0,0.0,2.54,2.21,0.0
20181226:1810,0.0,0.0,0.0,0.0,1.72,2.28,0.0
20181226:1910,0.0,0.0,0.0,0.0,0.51,2.28,0.0
20181226:2010,0.0,0.0,0.0,0.0,0.15,2.07,0.0
20181226:2110,0.0,0.0,0.0,0.0,-0.24,2.0,0.0
20181226:2210,0.0,0.0,0.0,0.0,-0.78,1.86,0.0
20181226:2310,0.0,0.0,0.0,0.0,-1.33,1.93,0.0
20181227:0010,0.0,0.0,0.0,0.0,-1.72,1.86,0.0
20181227:0110,0.0,0.0,0.0,0.0,-1.95,1.79,0.0
20181227:0210,0.0,0.0,0.0,0.0,-1.96,1.72,0.0
20181227:0310,0.0,0.0,0.0,0.0,-2.42,1.79,0.0
20181227:0410,0.0,0.0,0.0,0.0,-2.76,1.72,0.0
20181227:0510,0.0,0.0,0.0,0.0,-2.87,1.59,0.0
20181227:0610,0.0,0.0,0.0,0.0,-2.59,1.31,0.0
20181227:0710,0.0,0.0,0.0,0.0,-2.8,1.31,0.0
20181227:0810,1.0,13.79,0.0,2.67,-2.65,1.45,0.0
20181227:0910,20.0,71.0,0.0,9.39,-1.08,1.24,0.0
20181227:1010,46.0,116.0,0.0,14.38,0.49,1.38,0.0
20181227:1110,64.0,140.0,0.0,17.24,1.76,1.31,0.0
20181227:1210,15.0,136.0,0.0,17.68,2.8,1.24,0.0
20181227:1310,20.0,123.0,0.0,15.67,3.54,1.1,0.0
20181227:1410,12.0,84.0,0.0,11.41,3.85,0.69,0.0
20181227:1510,5.0,30.76,0.0,5.26,3.77,0.62,0.0
20181227:1610,0.0,0.0,0.0,0.0,2.77,1.03,0.0
20181227:1710,0.0,0.0,0.0,0.0,1.24,1.52,0.0
20181227:1810,0.0,0.0,0.0,0.0,0.51,1.72,0.0
20181227:1910,0.0,0.0,0.0,0.0,-0.47,1.86,0.0
20181227:2010,0.0,0.0,0.0,0.0,-1.03,1.86,0.0
20181227:2110,0.0,0.0,0.0,0.0,-1.55,1.79,0.0
20181227:2210,0.0,0.0,0.0,0.0,-1.91,1.66,0.0
20181227:2310,0.0,0.0,0.0,0.0,-2.15,1.66,0.0
20181228:0010,0.0,0.0,0.0,0.0,-2.31,1.59,0.0
20181228:0110,0.0,0.0,0.0,0.0,-2.56,1.59,0.0
20181228:0210,0.0,0.0,0.0,0.0,-2.61,1.38,0.0
20181228:0310,0.0,0.0,0.0,0.0,-2.38,1.45,0.0
20181228:0410,0.0,0.0,0.0,0.0,-2.29,1.52,0.0
20181228:0510,0.0,0.0,0.0,0.0,-2.26,1.45,0.0
20181228:0610,0.0,0.0,0.0,0.0,-1.52,1.1,0.0
20181228:0710,0.0,0.0,0.0,0.0,-2.35,1.1,0.0
20181228:0810,0.0,7.0,0.0,2.65,-2.47,1.31,0.0
20181228:0910,5.0,62.0,0.0,9.39,-2.31,1.45,0.0
20181228:1010,2.0,86.0,0.0,14.4,-1.76,1.66,0.0
20181228:1110,2.0,107.0,0.0,17.27,-1.14,1.52,0.0
20181228:1210,8.0,128.0,0.0,17.73,-0.43,1.1,0.0
20181228:1310,26.0,126.0,0.0,15.74,-0.05,0.83,0.0
20181228:1410,8.0,81.0,0.0,11.49,0.26,0.83,0.0
20181228:1510,34.0,21.51,0.0,5.35,0.27,1.1,0.0
20181228:1610,0.0,0.0,0.0,0.0,0.24,1.1,0.0
20181228:1710,0.0,0.0,0.0,0.0,0.26,0.55,0.0
20181228:1810,0.0,0.0,0.0,0.0,0.32,0.21,0.0
20181228:1910,0.0,0.0,0.0,0.0,-0.09,0.76,0.0
20181228:2010,0.0,0.0,0.0,0.0,-0.25,0.9,0.0
20181228:2110,0.0,0.0,0.0,0.0,-0.32,0.69,0.0
20181228:2210,0.0,0.0,0.0,0.0,-0.21,0.69,0.0
20181228:2310,0.0,0.0,0.0,0.0,-0.15,0.76,0.0
20181229:0010,0.0,0.0,0.0,0.0,-0.05,0.83,0.0
20181229:0110,0.0,0.0,0.0,0.0,0.03,0.97,0.0
20181229:0210,0.0,0.0,0.0,0.0,0.22,1.03,0.0
20181229:0310,0.0,0.0,0.0,0.0,0.22,0.97,0.0
20181229:0410,0.0,0.0,0.0,0.0,0.26,1.1,0.0
20181229:0510,0.0,0.0,0.0,0.0,0.41,1.1,0.0
20181229:0610,0.0,0.0,0.0,0.0,0.53,1.17,0.0
20181229:0710,0.0,0.0,0.0,0.0,0.9,1.24,0.0
20181229:0810,0.0,3.0,0.0,2.64,1.17,1.59,0.0
20181229:0910,3.0,57.0,0.0,9.39,1.65,1.86,0.0
20181229:1010,0.0,65.0,0.0,14.42,2.34,2.14,0.0
20181229:1110,0.0,42.0,0.0,17.31,3.58,2.34,0.0
20181229:1210,6.0,124.0,0.0,17.79,4.42,2.48,0.0
20181229:1310,14.0,119.0,0.0,15.82,5.23,2.69,0.0
20181229:1410,3.0,72.0,0.0,11.58,5.68,2.62,0.0
20181229:1510,0.0,11.0,0.0,5.45,5.62,2.48,0.0
20181229:1610,0.0,0.0,0.0,0.0,5.67,2.69,0.0
20181229:1710,0.0,0.0,0.0,0.0,5.79,2.9,0.0
20181229:1810,0.0,0.0,0.0,0.0,6.06,3.03,0.0
20181229:1910,0.0,0.0,0.0,0.0,5.99,2.97,0.0
20181229:2010,0.0,0.0,0.0,0.0,6.31,2.97,0.0
20181229:2110,0.0,0.0,0.0,0.0,6.67,2.9,0.0
20181229:2210,0.0,0.0,0.0,0.0,7.0,2.62,0.0
20181229:2310,0.0,0.0,0.0,0.0,7.33,2.28,0.0
20181230:0010,0.0,0.0,0.0,0.0,7.51,2.14,0.0
20181230:0110,0.0,0.0,0.0,0.0,7.72,2.07,0.0
20181230:0210,0.0,0.0,0.0,0.0,7.79,2.0,0.0
20181230:0310,0.0,0.0,0.0,0.0,7.68,1.93,0.0
20181230:0410,0.0,0.0,0.0,0.0,7.55,1.86,0.0
20181230:0510,0.0,0.0,0.0,0.0,7.24,1.59,0.0
