Latitude (decimal degrees):	46.951
Longitude (decimal degrees):	7.450
Elevation (m):	510
Radiation database:	PVGIS-SARAH2


Slope: 0 deg. 
Azimuth: 0 deg. 
time,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20190403:1210,0.0,82.0,0.0,47.63,8.42,1.52,0.0
20190403:1310,0.0,87.0,0.0,43.46,7.67,2.14,0.0
20190403:1410,0.0,87.0,0.0,36.49,6.07,2.41,0.0
20190403:1510,0.0,79.0,0.0,27.75,4.17,1.59,0.0
20190403:1610,0.0,59.0,0.0,18.02,2.82,1.31,0.0
20190403:1710,0.0,18.0,0.0,7.86,2.03,1.24,0.0
20190403:1810,0.0,0.0,0.0,0.0,1.57,1.17,0.0
20190403:1910,0.0,0.0,0.0,0.0,1.24,0.28,0.0
20190403:2010,0.0,0.0,0.0,0.0,1.18,0.21,0.0
20190403:2110,0.0,0.0,0.0,0.0,0.93,0.0,0.0
20190403:2210,0.0,0.0,0.0,0.0,0.7,0.14,0.0
20190403:2310,0.0,0.0,0.0,0.0,0.45,0.34,0.0
20190404:0010,0.0,0.0,0.0,0.0,0.14,0.34,0.0
20190404:0110,0.0,0.0,0.0,0.0,0.08,0.41,0.0
20190404:0210,0.0,0.0,0.0,0.0,-0.14,0.69,0.0
20190404:0310,0.0,0.0,0.0,0.0,-0.46,0.9,0.0
20190404:0410,0.0,0.0,0.0,0.0,-0.43,1.03,0.0
20190404:0510,0.0,0.0,0.0,0.0,-0.34,0.97,0.0
20190404:0610,0.0,12.0,0.0,10.48,-0.31,0.83,0.0
20190404:0710,0.0,28.0,0.0,20.59,0.06,1.24,0.0
20190404:0810,0.0,63.0,0.0,30.16,0.28,1.59,0.0
20190404:0910,0.0,81.0,0.0,38.6,0.45,1.45,0.0
20190404:1010,0.0,96.0,0.0,45.06,0.61,1.24,0.0
20190404:1110,0.0,126.0,0.0,48.46,0.65,1.03,0.0
20190404:1210,0.0,95.0,0.0,47.99,1.03,1.45,0.0
20190404:1310,0.0,92.0,0.0,43.78,1.3,1.52,0.0
20190404:1410,0.0,79.0,0.0,36.77,1.48,1.38,0.0
20190404:1510,0.0,68.0,0.0,28.0,1.4,1.17,0.0
20190404:1610,0.0,46.0,0.0,18.26,1.1,0.83,0.0
20190404:1710,0.0,54.0,0.0,8.09,0.84,0.69,0.0
20190404:1810,0.0,0.0,0.0,0.0,1.58,0.34,0.0
20190404:1910,0.0,0.0,0.0,0.0,0.75,0.48,0.0
20190404:2010,0.0,0.0,0.0,0.0,0.47,0.28,0.0
20190404:2110,0.0,0.0,0.0,0.0,-0.04,0.28,0.0
20190404:2210,0.0,0.0,0.0,0.0,-0.78,0.55,0.0
20190404:2310,0.0,0.0,0.0,0.0,-1.55,0.41,0.0
20190405:0010,0.0,0.0,0.0,0.0,-2.28,0.41,0.0
20190405:0110,0.0,0.0,0.0,0.0,-4.23,0.83,0.0
20190405:0210,0.0,0.0,0.0,0.0,-5.3,0.97,0.0
20190405:0310,0.0,0.0,0.0,0.0,-5.92,0.83,0.0
20190405:0410,0.0,0.0,0.0,0.0,-5.83,0.76,0.0
20190405:0510,0.0,0.0,0.0,0.0,-5.81,0.76,0.0
20190405:0610,0.0,17.0,0.0,10.81,-4.44,0.76,0.0
20190405:0710,17.0,153.0,0.0,20.92,-0.54,0.28,0.0
20190405:0810,56.0,248.0,0.0,30.51,-0.66,1.03,0.0
20190405:0910,59.0,312.0,0.0,38.97,2.35,1.59,0.0
20190405:1010,18.0,317.0,0.0,45.44,3.3,1.79,0.0
20190405:1110,5.0,293.0,0.0,48.84,4.24,1.93,0.0
20190405:1210,4.0,283.0,0.0,48.35,5.07,2.0,0.0
20190405:1310,64.0,350.0,0.0,44.1,5.41,1.93,0.0
20190405:1410,225.0,269.0,0.0,37.05,5.02,1.45,0.0
20190405:1510,244.0,172.0,0.0,28.25,4.79,1.24,0.0
20190405:1610,208.0,80.0,0.0,18.49,5.41,0.97,0.0
20190405:1710,0.0,47.0,0.0,8.31,6.88,0.76,0.0
20190405:1810,0.0,0.0,0.0,0.0,6.2,0.83,0.0
20190405:1910,0.0,0.0,0.0,0.0,4.35,0.9,0.0
20190405:2010,0.0,0.0,0.0,0.0,3.73,0.97,0.0
20190405:2110,0.0,0.0,0.0,0.0,3.15,0.76,0.0
20190405:2210,0.0,0.0,0.0,0.0,2.42,0.62,0.0
20190405:2310,0.0,0.0,0.0,0.0,1.22,0.69,0.0
20190406:0010,0.0,0.0,0.0,0.0,-0.17,0.69,0.0
20190406:0110,0.0,0.0,0.0,0.0,-1.43,0.76,0.0
20190406:0210,0.0,0.0,0.0,0.0,-2.28,0.76,0.0
20190406:0310,0.0,0.0,0.0,0.0,-2.44,0.76,0.0
20190406:0410,0.0,0.0,0.0,0.0,-2.88,0.76,0.0
20190406:0510,0.0,0.0,0.0,0.0,-2.92,0.76,0.0
20190406:0610,7.0,72.0,0.0,11.13,-1.74,0.69,0.0
20190406:0710,66.0,167.0,0.0,21.25,1.06,0.55,0.0
20190406:0810,186.0,223.0,0.0,30.85,4.31,0.62,0.0
20190406:0910,40.0,303.0,0.0,39.33,5.41,1.31,0.0
20190406:1010,3.0,265.0,0.0,45.82,6.03,1.52,0.0
20190406:1110,62.0,378.0,0.0,49.23,6.98,1.72,0.0
20190406:1210,488.01,239.0,0.0,48.71,8.04,1.93,0.0
20190406:1310,616.01,120.0,0.0,44.42,8.54,2.0,0.0
20190406:1410,471.01,137.0,0.0,37.33,7.83,2.0,0.0
20190406:1510,190.0,198.0,0.0,28.49,7.2,1.72,0.0
20190406:1610,178.0,98.0,0.0,18.72,7.85,1.38,0.0
20190406:1710,0.0,57.0,0.0,8.53,11.33,0.9,0.0
20190406:1810,0.0,0.0,0.0,0.0,10.71,0.48,0.0
20190406:1910,0.0,0.0,0.0,0.0,9.22,0.34,0.0
20190406:2010,0.0,0.0,0.0,0.0,8.4,0.34,0.0
20190406:2110,0.0,0.0,0.0,0.0,7.21,0.62,0.0
20190406:2210,0.0,0.0,0.0,0.0,5.25,0.76,0.0
20190406:2310,0.0,0.0,0.0,0.0,3.93,0.83,0.0
20190407:0010,0.0,0.0,0.0,0.0,3.27,0.9,0.0
20190407:0110,0.0,0.0,0.0,0.0,2.77,0.83,0.0
20190407:0210,0.0,0.0,0.0,0.0,2.88,0.69,0.0
20190407:0310,0.0,0.0,0.0,0.0,3.03,0.69,0.0
20190407:0410,0.0,0.0,0.0,0.0,3.09,0.76,0.0
20190407:0510,0.0,0.0,0.0,0.0,2.93,0.83,0.0
20190407:0610,0.0,16.0,0.0,11.46,2.78,0.83,0.0
20190407:0710,0.0,56.0,0.0,21.58,4.32,0.62,0.0
20190407:0810,0.0,86.0,0.0,31.2,5.32,1.03,0.0
20190407:0910,0.0,195.0,0.0,39.69,5.04,1.17,0.0
20190407:1010,0.0,189.0,0.0,46.2,5.09,1.45,0.0
20190407:1110,0.0,154.0,0.0,49.61,5.66,1.59,0.0
20190407:1210,0.0,133.0,0.0,49.07,6.2,1.59,0.0
20190407:1310,0.0,127.0,0.0,44.74,6.53,1.59,0.0
20190407:1410,0.0,111.0,0.0,37.6,6.89,1.72,0.0
20190407:1510,0.0,129.0,0.0,28.74,6.88,1.66,0.0
20190407:1610,0.0,58.0,0.0,18.94,6.61,1.31,0.0
20190407:1710,0.0,51.0,0.0,8.76,6.29,1.1,0.0
20190407:1810,0.0,0.0,0.0,0.0,5.71,0.83,0.0
20190407:1910,0.0,0.0,0.0,0.0,4.38,0.83,0.0
20190407:2010,0.0,0.0,0.0,0.0,3.35,1.03,0.0
20190407:2110,0.0,0.0,0.0,0.0,2.62,1.1,0.0
20190407:2210,0.0,0.0,0.0,0.0,2.58,1.03,0.0
20190407:2310,0.0,0.0,0.0,0.0,2.51,0.97,0.0
20190408:0010,0.0,0.0,0.0,0.0,2.28,1.03,0.0
20190408:0110,0.0,0.0,0.0,0.0,2.55,0.97,0.0
20190408:0210,0.0,0.0,0.0,0.0,2.87,0.83,0.0
20190408:0310,0.0,0.0,0.0,0.0,2.67,0.9,0.0
20190408:0410,0.0,0.0,0.0,0.0,2.52,0.83,0.0
20190408:0510,0.0,0.0,0.0,0.0,2.35,0.83,0.0
20190408:0610,14.0,83.0,0.0,11.78,2.93,0.62,0.0
20190408:0710,59.0,173.0,0.0,21.91,4.55,0.48,0.0
20190408:0810,89.0,255.0,0.0,31.54,5.79,0.48,0.0
20190408:0910,218.0,295.0,0.0,40.05,7.33,1.17,0.0
20190408:1010,291.0,321.0,0.0,46.58,8.12,1.17,0.0
20190408:1110,29.0,357.0,0.0,49.99,8.81,1.24,0.0
20190408:1210,35.0,360.0,0.0,49.43,9.16,1.31,0.0
20190408:1310,87.0,358.0,0.0,45.05,9.39,1.45,0.0
20190408:1410,1.0,203.0,0.0,37.88,9.36,1.72,0.0
20190408:1510,0.0,47.0,0.0,28.98,9.16,1.66,0.0
20190408:1610,0.0,58.0,0.0,19.17,8.91,1.38,0.0
20190408:1710,0.0,59.0,0.0,8.98,8.4,1.1,0.0
20190408:1810,0.0,0.0,0.0,0.0,7.63,0.83,0.0
20190408:1910,0.0,0.0,0.0,0.0,7.02,0.62,0.0
20190408:2010,0.0,0.0,0.0,0.0,7.01,0.21,0.0
20190408:2110,0.0,0.0,0.0,0.0,6.57,0.14,0.0
20190408:2210,0.0,0.0,0.0,0.0,6.06,0.21,0.0
20190408:2310,0.0,0.0,0.0,0.0,5.55,0.34,0.0
20190409:0010,0.0,0.0,0.0,0.0,5.0,0.55,0.0
20190409:0110,0.0,0.0,0.0,0.0,4.5,0.55,0.0
20190409:0210,0.0,0.0,0.0,0.0,4.14,0.48,0.0
20190409:0310,0.0,0.0,0.0,0.0,2.75,0.55,0.0
20190409:0410,0.0,0.0,0.0,0.0,1.74,0.55,0.0
20190409:0510,0.0,0.0,0.0,0.0,1.42,0.62,0.0
20190409:0610,104.0,61.0,0.0,12.1,1.75,0.55,0.0
20190409:0710,181.0,134.0,0.0,22.24,4.78,0.28,0.0
20190409:0810,372.0,135.0,0.0,31.87,6.8,0.14,0.0
20190409:0910,474.01,166.0,0.0,40.41,8.34,0.55,0.0
20190409:1010,285.0,326.0,0.0,46.96,9.32,0.97,0.0
20190409:1110,291.0,350.0,0.0,50.37,10.37,1.31,0.0
20190409:1210,220.0,372.0,0.0,49.79,10.94,1.45,0.0
20190409:1310,130.0,360.0,0.0,45.37,11.54,1.59,0.0
20190409:1410,245.0,267.0,0.0,38.15,11.59,1.52,0.0
20190409:1510,21.0,217.0,0.0,29.22,11.29,1.66,0.0
20190409:1610,179.0,104.0,0.0,19.4,10.9,1.59,0.0
20190409:1710,0.0,60.0,0.0,9.2,10.18,1.45,0.0
20190409:1810,0.0,0.0,0.0,0.0,8.85,1.24,0.0
20190409:1910,0.0,0.0,0.0,0.0,8.31,0.76,0.0
20190409:2010,0.0,0.0,0.0,0.0,8.08,0.55,0.0
20190409:2110,0.0,0.0,0.0,0.0,7.4,0.62,0.0
20190409:2210,0.0,0.0,0.0,0.0,6.31,0.48,0.0
20190409:2310,0.0,0.0,0.0,0.0,5.02,0.34,0.0
20190410:0010,0.0,0.0,0.0,0.0,2.97,0.41,0.0
20190410:0110,0.0,0.0,0.0,0.0,1.18,0.48,0.0
20190410:0210,0.0,0.0,0.0,0.0,0.48,0.55,0.0
20190410:0310,0.0,0.0,0.0,0.0,0.45,0.55,0.0
20190410:0410,0.0,0.0,0.0,0.0,0.32,0.48,0.0
20190410:0510,0.0,0.0,0.0,0.0,0.72,0.48,0.0
20190410:0610,123.0,54.0,0.0,12.42,1.03,0.41,0.0
20190410:0710,55.0,178.0,0.0,22.56,4.93,0.07,0.0
20190410:0810,52.0,255.0,0.0,32.21,7.01,0.83,0.0
20190410:0910,282.0,272.0,0.0,40.76,8.12,1.24,0.0
20190410:1010,422.01,260.0,0.0,47.33,8.84,1.45,0.0
20190410:1110,284.0,354.0,0.0,50.75,9.29,1.72,0.0
20190410:1210,42.0,368.0,0.0,50.14,9.56,1.93,0.0
20190410:1310,130.0,361.0,0.0,45.68,9.03,2.07,0.0
20190410:1410,119.0,307.0,0.0,38.42,8.89,1.66,0.0
20190410:1510,110.0,233.0,0.0,29.46,8.67,1.38,0.0
20190410:1610,18.0,143.0,0.0,19.62,7.83,1.1,0.0
20190410:1710,0.0,59.0,0.0,9.42,7.26,1.1,0.0
20190410:1810,0.0,0.0,0.0,0.0,6.79,0.97,0.0
20190410:1910,0.0,0.0,0.0,0.0,6.17,1.24,0.0
20190410:2010,0.0,0.0,0.0,0.0,5.28,1.17,0.0
20190410:2110,0.0,0.0,0.0,0.0,5.06,1.1,0.0
20190410:2210,0.0,0.0,0.0,0.0,4.9,1.1,0.0
20190410:2310,0.0,0.0,0.0,0.0,5.13,1.1,0.0
20190411:0010,0.0,0.0,0.0,0.0,5.24,1.24,0.0
20190411:0110,0.0,0.0,0.0,0.0,5.29,1.52,0.0
20190411:0210,0.0,0.0,0.0,0.0,5.15,1.52,0.0
20190411:0310,0.0,0.0,0.0,0.0,5.13,1.79,0.0
20190411:0410,0.0,0.0,0.0,0.0,4.95,1.72,0.0
20190411:0510,0.0,2.0,0.0,2.54,4.69,1.72,0.0
20190411:0610,0.0,18.0,0.0,12.74,4.54,1.86,0.0
20190411:0710,0.0,35.0,0.0,22.88,4.64,2.07,0.0
20190411:0810,0.0,58.0,0.0,32.54,4.71,2.21,0.0
20190411:0910,0.0,186.0,0.0,41.11,4.96,2.76,0.0
20190411:1010,131.0,373.0,0.0,47.7,5.69,3.17,0.0
20190411:1110,76.0,390.0,0.0,51.12,6.24,3.31,0.0
20190411:1210,163.0,388.0,0.0,50.49,6.88,3.38,0.0
20190411:1310,42.0,344.0,0.0,45.98,7.14,3.45,0.0
20190411:1410,22.0,279.0,0.0,38.68,7.03,3.31,0.0
20190411:1510,25.0,223.0,0.0,29.7,6.68,3.03,0.0
20190411:1610,4.0,124.0,0.0,19.84,6.31,2.55,0.0
20190411:1710,0.0,45.0,0.0,9.64,5.75,2.07,0.0
20190411:1810,0.0,0.0,0.0,0.0,5.14,2.0,0.0
20190411:1910,0.0,0.0,0.0,0.0,5.15,1.93,0.0
20190411:2010,0.0,0.0,0.0,0.0,4.84,1.86,0.0
20190411:2110,0.0,0.0,0.0,0.0,4.38,1.79,0.0
20190411:2210,0.0,0.0,0.0,0.0,3.97,1.66,0.0
20190411:2310,0.0,0.0,0.0,0.0,3.51,1.52,0.0
20190412:0010,0.0,0.0,0.0,0.0,3.22,1.38,0.0
20190412:0110,0.0,0.0,0.0,0.0,2.78,1.38,0.0
20190412:0210,0.0,0.0,0.0,0.0,2.39,1.38,0.0
20190412:0310,0.0,0.0,0.0,0.0,1.9,1.24,0.0
20190412:0410,0.0,0.0,0.0,0.0,1.55,1.24,0.0
20190412:0510,0.0,11.0,0.0,2.85,0.94,1.17,0.0
20190412:0610,109.0,72.0,0.0,13.05,1.28,1.1,0.0
20190412:0710,246.0,114.0,0.0,23.2,2.86,2.07,0.0
20190412:0810,406.0,132.0,0.0,32.87,3.54,2.0,0.0
20190412:0910,531.01,149.0,0.0,41.46,4.77,2.14,0.0
20190412:1010,511.01,226.0,0.0,48.07,5.67,2.21,0.0
20190412:1110,328.0,349.0,0.0,51.49,6.7,2.41,0.0
20190412:1210,0.0,0.0,0.0,0.0,7.55,2.41,0.0
20190412:1310,146.0,369.0,0.0,46.29,7.95,2.28,0.0
20190412:1410,49.0,309.0,0.0,38.95,8.04,2.07,0.0
20190412:1510,11.0,209.0,0.0,29.94,8.17,1.86,0.0
20190412:1610,9.0,139.0,0.0,20.06,7.68,1.86,0.0
20190412:1710,0.0,69.0,0.0,9.86,7.13,1.59,0.0
20190412:1810,0.0,0.0,0.0,0.0,6.31,1.38,0.0
20190412:1910,0.0,0.0,0.0,0.0,5.2,1.38,0.0
20190412:2010,0.0,0.0,0.0,0.0,4.09,1.24,0.0
20190412:2110,0.0,0.0,0.0,0.0,3.54,1.1,0.0
20190412:2210,0.0,0.0,0.0,0.0,2.94,0.97,0.0
20190412:2310,0.0,0.0,0.0,0.0,3.06,0.83,0.0
20190413:0010,0.0,0.0,0.0,0.0,2.87,0.62,0.0
20190413:0110,0.0,0.0,0.0,0.0,2.46,0.48,0.0
20190413:0210,0.0,0.0,0.0,0.0,1.86,0.28,0.0
20190413:0310,0.0,0.0,0.0,0.0,1.52,0.14,0.0
20190413:0410,0.0,0.0,0.0,0.0,1.06,0.14,0.0
20190413:0510,0.0,11.0,0.0,3.17,0.54,0.07,0.0
20190413:0610,34.0,99.0,0.0,13.36,0.39,0.07,0.0
20190413:0710,26.0,181.0,0.0,23.51,2.2,0.9,0.0
20190413:0810,128.0,265.0,0.0,33.2,3.06,1.1,0.0
20190413:0910,232.0,309.0,0.0,41.81,3.66,1.38,0.0
20190413:1010,21.0,337.0,0.0,48.43,4.53,1.79,0.0
20190413:1110,46.0,386.0,0.0,51.86,5.0,2.21,0.0
20190413:1210,41.0,378.0,0.0,51.18,4.43,2.28,0.0
20190413:1310,11.0,307.0,0.0,46.59,5.11,2.14,0.0
20190413:1410,106.0,319.0,0.0,39.21,5.04,2.0,0.0
20190413:1510,1.0,161.0,0.0,30.17,4.69,1.79,0.0
20190413:1610,24.0,154.0,0.0,20.28,4.17,1.86,0.0
20190413:1710,5.0,62.0,0.0,10.07,3.45,1.72,0.0
20190413:1810,0.0,0.0,0.0,0.0,2.73,1.24,0.0
20190413:1910,0.0,0.0,0.0,0.0,2.16,1.17,0.0
20190413:2010,0.0,0.0,0.0,0.0,1.57,1.17,0.0
20190413:2110,0.0,0.0,0.0,0.0,1.02,1.03,0.0
20190413:2210,0.0,0.0,0.0,0.0,0.62,1.03,0.0
20190413:2310,0.0,0.0,0.0,0.0,0.12,1.03,0.0
20190414:0010,0.0,0.0,0.0,0.0,-0.3,1.1,0.0
20190414:0110,0.0,0.0,0.0,0.0,-0.56,1.1,0.0
20190414:0210,0.0,0.0,0.0,0.0,-0.74,1.1,0.0
20190414:0310,0.0,0.0,0.0,0.0,-1.02,1.17,0.0
20190414:0410,0.0,0.0,0.0,0.0,-1.31,1.1,0.0
20190414:0510,0.0,14.0,0.0,3.47,-1.39,1.1,0.0
20190414:0610,139.0,61.0,0.0,13.66,-1.02,1.24,0.0
20190414:0710,246.0,119.0,0.0,23.82,-0.18,1.79,0.0
20190414:0810,114.0,270.0,0.0,33.52,0.89,2.21,0.0
20190414:0910,34.0,316.0,0.0,42.15,1.54,2.34,0.0
20190414:1010,167.0,381.0,0.0,48.79,2.39,2.41,0.0
20190414:1110,0.0,253.0,0.0,52.23,2.94,2.55,0.0
20190414:1210,0.0,174.0,0.0,51.52,3.39,2.69,0.0
20190414:1310,8.0,294.0,0.0,46.89,3.71,2.69,0.0
20190414:1410,9.0,258.0,0.0,39.47,4.07,2.83,0.0
20190414:1510,9.0,205.0,0.0,30.41,4.03,2.69,0.0
20190414:1610,21.0,153.0,0.0,20.5,3.91,2.48,0.0
20190414:1710,47.0,69.0,0.0,10.29,3.65,2.34,0.0
20190414:1810,0.0,0.0,0.0,0.0,2.69,1.59,0.0
20190414:1910,0.0,0.0,0.0,0.0,1.12,1.38,0.0
20190414:2010,0.0,0.0,0.0,0.0,0.75,1.17,0.0
20190414:2110,0.0,0.0,0.0,0.0,0.39,1.31,0.0
20190414:2210,0.0,0.0,0.0,0.0,-0.07,1.31,0.0
20190414:2310,0.0,0.0,0.0,0.0,-0.88,1.03,0.0
20190415:0010,0.0,0.0,0.0,0.0,-0.68,0.69,0.0
20190415:0110,0.0,0.0,0.0,0.0,-0.48,0.62,0.0
20190415:0210,0.0,0.0,0.0,0.0,-0.59,0.62,0.0
20190415:0310,0.0,0.0,0.0,0.0,-0.78,0.76,0.0
20190415:0410,0.0,0.0,0.0,0.0,-0.98,0.83,0.0
20190415:0510,0.0,10.0,0.0,3.78,-1.12,0.83,0.0
20190415:0610,26.0,104.0,0.0,13.97,-0.42,0.76,0.0
20190415:0710,101.0,188.0,0.0,24.13,2.7,1.31,0.0
20190415:0810,168.0,260.0,0.0,33.84,4.56,1.59,0.0
20190415:0910,395.0,237.0,0.0,42.49,6.19,2.07,0.0
20190415:1010,616.01,169.0,0.0,49.15,7.8,2.14,0.0
20190415:1110,764.01,104.0,0.0,52.59,9.49,1.86,0.0
20190415:1210,821.01,59.0,0.0,51.86,10.71,1.59,0.0
20190415:1310,727.01,77.0,0.0,47.19,11.55,1.52,0.0
20190415:1410,584.01,94.0,0.0,39.73,11.94,1.45,0.0
20190415:1510,430.0,88.0,0.0,30.64,12.01,1.45,0.0
20190415:1610,258.0,76.0,0.0,20.72,11.76,1.66,0.0
20190415:1710,103.0,45.0,0.0,10.5,11.05,1.45,0.0
20190415:1810,0.0,0.0,0.0,0.0,9.68,1.31,0.0
20190415:1910,0.0,0.0,0.0,0.0,7.4,1.03,0.0
20190415:2010,0.0,0.0,0.0,0.0,7.46,0.83,0.0
20190415:2110,0.0,0.0,0.0,0.0,6.46,0.76,0.0
20190415:2210,0.0,0.0,0.0,0.0,4.95,0.9,0.0
20190415:2310,0.0,0.0,0.0,0.0,3.64,0.83,0.0
20190416:0010,0.0,0.0,0.0,0.0,2.85,0.83,0.0
20190416:0110,0.0,0.0,0.0,0.0,2.39,0.76,0.0
20190416:0210,0.0,0.0,0.0,0.0,2.08,0.83,0.0
20190416:0310,0.0,0.0,0.0,0.0,1.86,0.9,0.0
20190416:0410,0.0,0.0,0.0,0.0,1.87,0.97,0.0
20190416:0510,0.0,4.0,0.0,4.08,1.7,0.97,0.0
20190416:0610,23.0,104.0,0.0,14.27,2.37,0.97,0.0
20190416:0710,95.0,187.0,0.0,24.44,5.02,0.97,0.0
20190416:0810,205.0,241.0,0.0,34.16,7.6,0.76,0.0
20190416:0910,391.0,231.0,0.0,42.82,9.34,0.9,0.0
20190416:1010,317.0,326.0,0.0,49.5,10.35,1.72,0.0
20190416:1110,355.0,334.0,0.0,52.95,10.94,1.86,0.0
20190416:1210,45.0,379.0,0.0,52.2,10.9,2.0,0.0
20190416:1310,0.0,171.0,0.0,47.48,11.27,2.14,0.0
20190416:1410,8.0,254.0,0.0,39.98,10.9,2.0,0.0
20190416:1510,6.0,197.0,0.0,30.87,10.16,1.45,0.0
20190416:1610,4.0,128.0,0.0,20.93,9.79,1.03,0.0
20190416:1710,4.0,64.0,0.0,10.72,9.27,0.69,0.0
20190416:1810,0.0,0.0,0.0,0.0,8.42,0.48,0.0
20190416:1910,0.0,0.0,0.0,0.0,6.93,1.03,0.0
20190416:2010,0.0,0.0,0.0,0.0,6.31,1.1,0.0
20190416:2110,0.0,0.0,0.0,0.0,5.88,1.1,0.0
20190416:2210,0.0,0.0,0.0,0.0,5.57,1.1,0.0
20190416:2310,0.0,0.0,0.0,0.0,5.48,1.03,0.0
20190417:0010,0.0,0.0,0.0,0.0,5.5,0.97,0.0
20190417:0110,0.0,0.0,0.0,0.0,5.5,0.83,0.0
20190417:0210,0.0,0.0,0.0,0.0,5.63,0.76,0.0
20190417:0310,0.0,0.0,0.0,0.0,6.33,0.55,0.0
20190417:0410,0.0,0.0,0.0,0.0,6.35,0.69,0.0
20190417:0510,0.0,15.0,0.0,4.38,6.3,0.69,0.0
20190417:0610,41.0,108.0,0.0,14.57,6.37,0.69,0.0
20190417:0710,182.0,159.0,0.0,24.74,7.88,0.41,0.0
20190417:0810,321.0,190.0,0.0,34.47,9.35,0.76,0.0
20190417:0910,328.0,270.0,0.0,43.15,10.63,0.83,0.0
20190417:1010,315.0,333.0,0.0,49.86,12.03,0.97,0.0
20190417:1110,201.0,398.0,0.0,53.31,13.04,1.17,0.0
20190417:1210,277.0,369.0,0.0,52.53,13.54,1.31,0.0
20190417:1310,302.0,322.0,0.0,47.78,13.74,1.24,0.0
20190417:1410,200.0,300.0,0.0,40.24,14.1,1.03,0.0
20190417:1510,244.0,196.0,0.0,31.09,14.1,1.1,0.0
20190417:1610,29.0,160.0,0.0,21.15,13.76,1.17,0.0
20190417:1710,103.0,48.0,0.0,10.93,13.09,1.17,0.0
20190417:1810,0.0,0.0,0.0,0.0,11.9,1.31,0.0
20190417:1910,0.0,0.0,0.0,0.0,10.13,1.45,0.0
20190417:2010,0.0,0.0,0.0,0.0,8.61,1.17,0.0
20190417:2110,0.0,0.0,0.0,0.0,9.04,0.83,0.0
20190417:2210,0.0,0.0,0.0,0.0,8.04,0.62,0.0
20190417:2310,0.0,0.0,0.0,0.0,6.71,0.76,0.0
20190418:0010,0.0,0.0,0.0,0.0,5.44,0.76,0.0
20190418:0110,0.0,0.0,0.0,0.0,4.56,0.76,0.0
20190418:0210,0.0,0.0,0.0,0.0,4.1,0.76,0.0
20190418:0310,0.0,0.0,0.0,0.0,3.8,0.83,0.0
20190418:0410,0.0,0.0,0.0,0.0,3.56,0.9,0.0
20190418:0510,2.0,21.6,0.0,4.68,3.2,0.9,0.0
20190418:0610,164.0,58.0,0.0,14.86,3.88,0.9,0.0
20190418:0710,321.0,85.0,0.0,25.03,7.63,0.83,0.0
20190418:0810,478.0,100.0,0.0,34.78,10.94,0.55,0.0
20190418:0910,628.01,97.0,0.0,43.48,13.2,0.62,0.0
20190418:1010,663.01,140.0,0.0,50.2,14.77,0.9,0.0
20190418:1110,761.01,106.0,0.0,53.66,15.9,1.1,0.0
20190418:1210,816.01,62.0,0.0,52.86,16.7,1.1,0.0
20190418:1310,636.01,138.0,0.0,48.07,17.14,0.9,0.0
20190418:1410,430.0,190.0,0.0,40.49,17.11,0.97,0.0
20190418:1510,102.0,250.0,0.0,31.32,16.97,1.17,0.0
20190418:1610,219.0,103.0,0.0,21.36,16.47,1.52,0.0
20190418:1710,32.0,79.0,0.0,11.14,15.26,1.38,0.0
20190418:1810,0.0,0.0,0.0,0.0,13.81,1.31,0.0
20190418:1910,0.0,0.0,0.0,0.0,12.86,1.31,0.0
20190418:2010,0.0,0.0,0.0,0.0,12.28,1.17,0.0
20190418:2110,0.0,0.0,0.0,0.0,11.96,1.03,0.0
20190418:2210,0.0,0.0,0.0,0.0,10.06,0.97,0.0
20190418:2310,0.0,0.0,0.0,0.0,8.61,0.97,0.0
20190419:0010,0.0,0.0,0.0,0.0,8.0,1.1,0.0
20190419:0110,0.0,0.0,0.0,0.0,7.04,1.31,0.0
20190419:0210,0.0,0.0,0.0,0.0,6.29,1.31,0.0
20190419:0310,0.0,0.0,0.0,0.0,6.16,1.24,0.0
20190419:0410,0.0,0.0,0.0,0.0,6.18,1.1,0.0
20190419:0510,0.0,5.0,0.0,4.97,5.81,0.97,0.0
20190419:0610,22.0,110.0,0.0,15.15,6.45,0.83,0.0
20190419:0710,160.0,175.0,0.0,25.33,9.72,0.83,0.0
20190419:0810,456.0,117.0,0.0,35.08,12.96,0.55,0.0
20190419:0910,598.01,119.0,0.0,43.81,14.78,0.14,0.0
20190419:1010,642.01,156.0,0.0,50.55,15.9,0.34,0.0
20190419:1110,778.01,97.0,0.0,54.01,16.67,0.48,0.0
20190419:1210,796.01,77.0,0.0,53.19,17.2,0.69,0.0
20190419:1310,206.0,363.0,0.0,48.35,17.28,0.83,0.0
20190419:1410,90.0,325.0,0.0,40.74,17.13,0.97,0.0
20190419:1510,22.0,232.0,0.0,31.54,16.91,1.1,0.0
20190419:1610,0.0,46.0,0.0,21.57,16.37,1.24,0.0
20190419:1710,0.0,13.0,0.0,11.35,15.23,1.17,0.0
20190419:1810,0.0,0.0,0.0,0.0,13.76,0.97,0.0
20190419:1910,0.0,0.0,0.0,0.0,15.02,0.48,0.0
20190419:2010,0.0,0.0,0.0,0.0,13.45,0.97,0.0
20190419:2110,0.0,0.0,0.0,0.0,11.84,1.1,0.0
20190419:2210,0.0,0.0,0.0,0.0,9.86,1.17,0.0
